Location Latitude,Location Longitude,value
51.546333,0.741992,70.0
51.489907,0.409623,28.0
51.524369,0.4366,8.0
51.539634,0.72535,10.0
51.53639,0.69529,8.0
51.530445,0.741455,17.0
51.549083,0.712326,24.0
51.543994,0.67308,30.0
51.539192,0.689946,6.0
51.540928,0.662155,21.0
51.595718,0.589013,15.0
51.560762,0.495739,13.0
51.519663,0.623462,36.0
51.559016,0.592427,8.0
51.588643,0.610572,43.0
51.541469,0.683994,18.0
51.553624,0.555143,41.0
51.550905,0.654674,6.0
51.537171,0.687101,6.0
51.537159,0.685255,6.0
51.537171,0.687101,6.0
51.540098,0.684966,22.0
51.528722,0.777587,14.0
51.546645,0.677303,12.0
51.573044,0.712627,20.0
51.572637,0.419611,6.0
51.573684,0.414182,7.0
51.515867,0.590725,5.0
51.515359,0.605139,4.0
51.565327,0.513608,5.0
51.551959,0.702068,61.0
51.555087,0.700781,17.0
51.54792,0.702679,36.0
51.541886,0.666105,39.0
51.54332,0.748533,7.0
51.54184,0.670126,30.0
51.565981,0.530051,102.0
51.606971,0.543827,6.0
51.58571,0.426701,8.0
51.539565,0.703482,26.0
51.613741,0.529152,43.0
51.530727,0.782539,52.0
51.522354,0.576734,70.0
51.580171,0.724701,47.0
51.537692,0.681219,54.0
51.556731,0.598573,109.0
51.566675,0.422759,59.0
51.619391,0.530118,83.0
51.577923,0.424063,94.0
51.557534,0.56783,40.0
51.555135,0.650418,36.0
51.538956,0.704917,10.0
51.545295,0.666896,9.0
51.54184,0.670126,12.0
51.610149,0.519117,58.0
51.551549,0.41969,9.0
51.609254,0.547638,5.0
51.57401,0.719079,9.0
51.536883,0.726282,15.0
51.540098,0.684966,18.0
53.396383,-2.158737,50.0
53.449845,-2.079855,70.0
53.42651,-2.153808,18.0
53.366799,-1.989291,16.0
53.493417,-2.032021,46.0
53.486013,-2.06841,40.0
53.469975,-2.072271,32.0
53.469975,-2.072271,43.0
53.396033,-2.171714,29.0
53.473043,-2.067304,46.0
53.460632,-2.063308,60.0
53.447452,-2.082667,40.0
53.39406,-2.21303,13.0
53.435633,-2.081409,30.0
53.43896,-1.954545,14.0
53.389279,-2.139765,24.0
53.372578,-2.140071,5.0
53.363036,-2.158733,98.0
53.363036,-2.158733,98.0
53.486013,-2.06841,48.0
53.420297,-2.181216,18.0
53.376245,-1.995104,40.0
53.438245,-2.074159,51.0
53.3593,-2.213788,40.0
53.396592,-2.157415,40.0
53.427651,-2.132367,42.0
53.40978,-2.141141,47.0
53.433891,-2.136509,42.0
53.394591,-2.124173,48.0
53.354447,-2.161901,42.0
53.388023,-2.152587,46.0
53.37076,-2.11671,43.0
53.417304,-2.106756,47.0
53.390423,-2.239836,42.0
53.391595,-2.228761,23.0
53.399681,-2.121105,13.0
53.442754,-1.955399,39.0
53.440275,-1.960986,17.0
53.360841,-2.04307,40.0
53.25011,-2.144179,50.0
53.484945,-2.046286,27.0
53.318656,-1.932741,40.0
53.363151,-2.063885,26.0
53.307114,-2.236217,41.0
53.394795,-2.156521,33.0
53.390044,-2.153691,34.0
53.338145,-2.12895,36.0
53.338145,-2.12895,54.0
53.286112,-2.164252,43.0
53.332794,-2.131561,88.0
53.389968,-2.07224,60.0
53.404328,-2.075768,63.0
53.257067,-1.92146,34.0
53.346153,-2.160157,23.0
53.373473,-2.108931,19.0
53.39777,-2.057304,20.0
53.254636,-1.91839,28.0
53.323256,-1.929551,24.0
53.307925,-2.240034,65.0
53.33189,-2.205722,60.0
53.290708,-2.125027,33.0
53.268464,-2.153014,72.0
53.257913,-1.922448,30.0
53.307114,-2.236217,43.0
53.492354,-2.035983,38.0
53.445747,-2.064099,100.0
53.269092,-2.139177,36.0
53.272206,-2.150476,25.0
53.393149,-2.071071,4.0
53.428222,-2.099109,30.0
53.370258,-2.124689,14.0
53.39191,-2.233529,12.0
53.357348,-2.056544,22.0
53.357618,-2.174984,16.0
51.290613,-0.31923,8.0
51.290613,-0.31923,8.0
51.343032,-0.266916,75.0
51.329767,-0.408114,50.0
51.351671,-0.254631,89.0
51.304653,-0.313811,16.0
51.293887,-0.224863,66.0
51.372462,-0.50074,52.0
51.383834,-0.289691,10.0
51.385274,-0.326543,9.0
51.396453,-0.264797,9.0
51.385253,-0.3001,7.0
51.346155,-0.362703,88.0
51.314037,-0.227041,95.0
51.373528,-0.523142,95.0
51.41553,-0.252992,104.0
51.364139,-0.434374,110.0
51.38623,-0.298023,15.0
51.36695,-0.368935,60.0
51.352962,-0.483626,10.0
51.385392,-0.335449,68.0
51.412144,-0.281862,67.0
51.392314,-0.252549,30.0
51.392096,-0.331389,78.0
51.394924,-0.293546,26.0
51.388324,-0.255144,6.0
51.377822,-0.411405,30.0
51.297866,-0.306577,46.0
51.372948,-0.463377,76.0
51.330494,-0.249833,9.0
51.323929,-0.253398,27.0
51.383834,-0.289691,19.0
51.379101,-0.397006,35.0
51.333232,-0.239852,6.0
51.329762,-0.255603,32.0
51.324369,-0.398025,27.0
51.388875,-0.303738,9.0
51.335063,-0.488136,117.0
51.355758,-0.268173,6.0
51.27429,-0.386383,70.0
51.333232,-0.239852,6.0
51.388704,-0.347086,11.0
51.373528,-0.523142,95.0
51.284108,-0.217482,59.0
51.311056,-0.307669,29.0
51.415657,-0.31756,8.0
51.28907,-0.241742,6.0
51.335316,-0.451901,72.0
51.302075,-0.34055,62.0
51.406336,-0.354588,21.0
51.39523,-0.302914,44.0
51.321851,-0.235954,7.0
51.314037,-0.227041,6.0
51.395694,-0.262727,32.0
51.402053,-0.371174,35.0
51.3591,-0.254057,4.0
51.343216,-0.482368,44.0
51.388277,-0.304047,63.0
51.428028,-0.272261,72.0
51.390686,-0.297714,9.0
51.316837,-0.41227,24.0
51.315828,-0.354806,48.0
51.307506,-0.266518,5.0
51.288013,-0.23127,16.0
51.330666,-0.248649,10.0
51.588273,-1.42087,76.0
51.742965,-1.310917,75.0
51.795994,-1.475563,24.0
51.607151,-1.231602,70.0
51.737817,-1.200728,8.0
51.586291,-1.502517,2.0
52.058346,-1.337584,40.0
51.76779,-1.579619,66.0
51.678311,-1.288932,24.0
51.739072,-0.967789,68.0
51.787466,-1.495045,63.0
51.980809,-1.320149,25.0
51.720791,-1.246269,28.0
51.724838,-1.249984,14.0
51.906357,-1.129237,60.0
51.782865,-1.372386,26.0
52.018108,-1.372977,48.0
51.789934,-1.481723,34.0
51.792082,-1.342839,35.0
51.923946,-1.324149,6.0
52.063032,-1.357382,60.0
51.755767,-1.334949,40.0
51.817875,-1.276959,8.0
51.596251,-1.248378,7.0
51.669494,-1.299108,64.0
51.746578,-1.126214,25.0
51.680027,-1.302154,53.0
51.71827,-1.188368,66.0
51.942719,-1.549677,58.0
51.590556,-1.437412,23.0
51.944622,-1.537481,50.0
51.778449,-1.508886,63.0
52.059635,-1.347527,60.0
51.807074,-1.312177,60.0
51.715189,-1.22888,40.0
51.786552,-1.544245,6.0
51.767678,-1.220422,6.0
51.892363,-1.145928,60.0
52.062627,-1.3407,73.0
51.807992,-1.401162,111.0
52.02583,-1.312907,60.0
52.07479,-1.273507,34.0
51.831004,-1.299591,70.0
51.902439,-1.626692,36.0
51.604222,-1.260448,5.0
51.775768,-1.491609,4.0
52.067424,-1.346786,5.0
51.731306,-1.229677,76.0
51.671606,-1.277613,71.0
51.67921,-1.274223,14.0
51.767678,-1.220422,6.0
52.054167,-1.339235,5.0
51.78193,-1.504978,52.0
51.736187,-1.320564,70.0
51.659233,-1.185327,22.0
51.861774,-1.591625,40.0
51.744234,-1.233571,38.0
51.755767,-1.334949,59.0
51.854634,-1.601969,61.0
51.79737,-1.612493,39.0
51.75872,-1.218678,38.0
51.912527,-1.144339,66.0
52.072931,-1.375857,42.0
51.352504,-2.251277,63.0
51.046127,-2.460152,35.0
50.929713,-2.650287,28.0
51.202276,-2.655868,64.0
51.380466,-2.400562,3.0
51.380466,-2.400562,6.0
51.386612,-2.391074,6.0
51.380051,-2.39721,4.0
51.380466,-2.400562,8.0
51.380466,-2.400562,9.0
51.387595,-2.356535,32.0
51.229709,-2.328445,31.0
50.938901,-2.637877,15.0
51.00214,-2.579713,24.0
51.200429,-2.168738,10.0
51.375352,-2.366956,26.0
51.361613,-2.386437,62.0
51.236453,-2.321919,70.0
51.169013,-2.19135,80.0
51.211892,-2.690647,17.0
51.182861,-2.53538,3.0
51.283026,-2.487206,4.0
51.318141,-2.217971,13.0
51.231695,-2.322587,67.0
51.225591,-2.337767,25.0
51.388648,-2.379192,33.0
51.204612,-2.191383,14.0
51.290637,-2.455092,12.0
51.283745,-2.491601,6.0
51.148062,-2.724034,64.0
51.290694,-2.447148,20.0
51.058439,-2.431151,33.0
51.306837,-2.223656,4.0
51.149612,-2.717624,4.0
51.089713,-2.275893,42.0
51.352664,-2.250614,4.0
51.352664,-2.250614,4.0
51.307605,-2.216802,4.0
51.142284,-2.652058,40.0
50.945534,-2.641782,42.0
51.263121,-2.186338,50.0
51.087618,-2.51716,45.0
51.228063,-2.336436,46.0
51.185094,-2.542588,39.0
51.202682,-2.656586,57.0
50.944939,-2.643368,61.0
51.233624,-2.330364,39.0
51.122576,-2.744425,40.0
51.377258,-2.371798,8.0
51.150339,-2.50039,52.0
51.363769,-2.363472,43.0
51.20566,-2.725457,40.0
51.196318,-2.182075,49.0
50.949474,-2.663816,97.0
51.317593,-2.220893,89.0
51.306626,-2.216453,3.0
51.356098,-2.195849,9.0
51.297259,-2.229131,3.0
51.415281,-2.283702,35.0
51.317094,-2.194606,52.0
51.389807,-2.376672,31.0
51.208465,-2.182753,6.0
51.344984,-2.14746,8.0
51.278512,-2.473065,7.0
50.945845,-2.638882,54.0
50.969985,-2.717145,13.0
50.944937,-2.620921,38.0
51.37463,-2.373516,30.0
51.375825,-2.387678,65.0
51.378513,-2.340284,48.0
51.401404,-2.34221,47.0
53.796499,-3.041444,30.0
53.815513,-3.038953,10.0
53.827791,-3.050348,14.0
53.813718,-3.046913,25.0
53.804043,-3.042811,4.0
53.759278,-3.003496,100.0
53.848725,-2.989051,17.0
53.753385,-3.03549,31.0
53.886008,-3.019158,45.0
53.806622,-3.031885,6.0
53.827939,-3.041186,6.0
53.801771,-3.002931,33.0
53.834871,-3.050647,13.0
53.849581,-2.983249,13.0
53.874571,-3.040508,32.0
53.846046,-3.041153,27.0
53.782028,-3.026849,15.0
53.928376,-2.991558,23.0
53.881505,-3.038018,15.0
53.871328,-3.006618,15.0
53.858223,-3.021462,52.0
53.866977,-3.04657,9.0
53.739034,-2.987625,44.0
53.800956,-3.03958,17.0
53.788995,-3.04232,24.0
53.757046,-3.024811,19.0
53.906195,-3.02866,6.0
53.848725,-2.989051,12.0
53.747434,-3.02135,27.0
53.879043,-3.043084,6.0
53.840819,-3.053988,21.0
53.779548,-3.045501,44.0
53.749853,-3.026413,23.0
53.901094,-3.04479,46.0
53.747734,-3.028333,15.0
53.74855,-3.028504,14.0
53.791965,-3.03992,15.0
53.779548,-3.045501,31.0
53.795751,-3.051639,9.0
53.832228,-3.054896,24.0
53.783988,-3.055734,47.0
53.879229,-3.007227,11.0
53.883814,-3.011756,11.0
53.885561,-3.042927,20.0
53.80546,-3.007894,33.0
53.860491,-2.9624,52.0
53.854722,-3.050698,16.0
53.792127,-3.047043,6.0
53.847601,-3.052952,19.0
53.853012,-3.009523,1.0
53.814379,-3.047032,25.0
53.871113,-2.997974,15.0
53.756691,-3.005069,76.0
53.793462,-3.018309,8.0
53.782031,-3.0572,20.0
53.787266,-3.049988,24.0
53.8144,-3.041933,18.0
53.839235,-3.050179,17.0
53.750488,-3.026808,21.0
53.78653,-3.054948,17.0
53.808944,-3.031516,24.0
53.784401,-3.048274,44.0
53.816425,-3.043654,14.0
53.748401,-3.023906,20.0
53.913088,-3.035026,62.0
53.923927,-3.034122,32.0
53.871202,-3.010934,3.0
53.918357,-3.033816,37.0
53.923927,-3.034122,80.0
53.853127,-2.984913,15.0
52.679722,-1.917874,14.0
52.701246,-1.992676,1.0
52.687487,-2.031601,106.0
52.760345,-1.959088,19.0
52.613183,-2.005111,44.0
52.631447,-1.974382,7.0
52.563777,-2.039714,48.0
52.630668,-1.853703,50.0
52.594436,-1.9721,4.0
52.690608,-1.980718,33.0
52.700345,-2.022524,15.0
52.761974,-1.940578,29.0
52.629631,-2.013277,9.0
52.598249,-1.981044,2.0
52.683673,-2.040444,10.0
52.656978,-1.947786,50.0
52.631859,-1.926348,30.0
52.757557,-1.935857,72.0
52.615898,-1.953713,4.0
52.698006,-2.021364,18.0
52.568558,-2.002096,39.0
52.590212,-1.99973,9.0
52.59147,-1.975158,6.0
52.701902,-1.952927,4.0
52.566837,-2.019057,8.0
52.601465,-1.966662,39.0
52.61379,-1.978226,40.0
52.60325,-1.908721,59.0
52.692904,-1.998093,67.0
52.689013,-1.923042,8.0
52.601824,-1.91246,74.0
52.567915,-2.030939,8.0
52.558219,-2.009942,40.0
52.766018,-1.938216,30.0
52.637149,-1.919542,17.0
52.588287,-1.973565,27.0
52.649091,-1.923984,34.0
52.686467,-1.815727,112.0
52.56041,-2.008064,30.0
52.616426,-1.992418,42.0
52.683807,-1.935891,60.0
52.554275,-2.029464,76.0
52.594472,-1.97021,15.0
52.559523,-2.004367,5.0
52.573138,-2.033717,44.0
52.668572,-1.900645,39.0
52.619168,-2.002388,163.0
52.605164,-1.98968,2.0
52.607346,-1.97568,6.0
52.584987,-1.970173,6.0
52.695,-1.84885,70.0
52.570973,-2.00153,26.0
52.555754,-2.022213,6.0
52.68481,-1.813434,35.0
52.674113,-1.933768,68.0
52.702593,-2.018781,7.0
52.564402,-1.977282,64.0
52.629282,-1.907686,84.0
52.688076,-1.993048,47.0
52.628207,-1.922454,30.0
52.578163,-1.97783,6.0
52.766018,-1.938216,5.0
53.74087,-0.197512,22.0
53.909151,-0.170096,37.0
53.790183,-0.51031,38.0
53.753332,-0.453069,25.0
53.837515,-0.429641,90.0
53.726514,-0.454892,40.0
53.728325,-0.404304,26.0
53.73003,-0.568455,32.0
53.915277,-0.16825,16.0
53.761137,-0.271709,4.0
53.723064,-0.566267,66.0
53.729754,-0.580222,26.0
53.725345,0.03438,26.0
53.888978,-0.1491,68.0
53.742703,-0.191505,70.0
53.740974,-0.357108,32.0
53.740974,-0.357108,60.0
53.728739,0.035696,8.0
53.769799,-0.374882,7.0
53.756906,-0.356267,25.0
53.866048,-0.49583,31.0
53.738141,-0.494093,35.0
53.77712,-0.409413,38.0
53.916546,-0.164798,35.0
53.911073,-0.165465,21.0
53.759863,-0.349052,22.0
53.752618,-0.606705,23.0
53.723622,-0.43773,31.0
53.7801,-0.302703,4.0
53.785067,-0.410145,17.0
53.750651,-0.366248,52.0
53.765993,-0.290406,24.0
53.719418,-0.460891,66.0
53.799561,-0.333584,54.0
53.737657,-0.393134,6.0
53.739815,-0.35146,9.0
53.836417,-0.411802,90.0
53.756937,-0.363805,13.0
53.755642,-0.35257,24.0
53.774858,-0.269256,41.0
53.750233,-0.443537,53.0
53.717507,-0.444457,44.0
53.815456,-0.34541,2.0
53.800853,-0.347063,3.0
53.762451,-0.350255,23.0
53.782782,-0.412545,45.0
53.794709,-0.323407,36.0
53.824564,-0.446404,75.0
53.74968,-0.353076,12.0
53.747562,-0.378143,46.0
53.745848,-0.381251,40.0
53.742619,-0.369183,40.0
53.756239,-0.29439,84.0
53.773467,-0.272735,150.0
53.766746,-0.603194,43.0
53.742805,-0.365036,35.0
53.755663,-0.197243,20.0
53.783809,-0.310242,7.0
53.766943,-0.259613,9.0
53.728606,-0.451177,64.0
53.782214,-0.262813,5.0
53.742011,-0.384658,20.0
53.817077,-0.34619,1.0
NaN,NaN,64.0
51.33908,-1.770648,3.0
51.350237,-1.984629,11.0
51.45878,-2.108303,4.0
51.465569,-2.117158,24.0
51.512057,-1.734779,20.0
51.477628,-1.617338,40.0
51.466219,-2.139386,48.0
51.576559,-1.737694,60.0
51.610817,-1.777687,41.0
51.456255,-2.114308,66.0
51.458515,-2.120896,7.0
51.369782,-2.138283,6.0
51.639612,-1.507353,49.0
51.589912,-1.866259,35.0
51.599364,-1.746762,64.0
51.552611,-1.784046,20.0
51.552207,-1.784365,26.0
51.525594,-1.795889,48.0
51.551113,-1.786213,12.0
51.37716,-2.128885,4.0
51.343521,-1.986512,3.0
51.461236,-2.148137,4.0
51.46122,-2.104523,3.0
51.457463,-2.111447,21.0
51.436568,-2.062776,46.0
51.58686,-2.101059,46.0
51.419743,-2.177872,33.0
51.577236,-2.094631,80.0
51.37408,-2.133531,50.0
51.419398,-1.723282,60.0
51.432384,-2.195557,48.0
51.438203,-2.007706,28.0
51.543608,-1.904362,43.0
51.45878,-2.108303,42.0
51.587186,-1.872733,49.0
51.592334,-1.774169,5.0
51.55729,-1.901881,10.0
51.58273,-1.788374,10.0
51.62537,-1.713419,5.0
51.470923,-2.121188,4.0
51.33908,-1.770648,3.0
51.419,-1.725409,4.0
51.338124,-1.769131,5.0
51.33908,-1.770648,4.0
51.41099,-1.573077,44.0
51.345191,-1.778097,18.0
51.554333,-1.746029,8.0
51.632644,-1.709718,3.0
51.361842,-1.549304,5.0
51.416111,-1.725042,8.0
51.58328,-1.769855,6.0
51.587235,-1.885276,3.0
51.498721,-1.595394,4.0
51.333139,-2.019953,6.0
51.548326,-1.726118,2.0
51.419685,-2.26942,30.0
51.60423,-1.920031,80.0
51.655824,-1.589343,48.0
51.463311,-2.126638,26.0
51.521438,-1.720456,51.0
51.544814,-1.751908,44.0
51.564942,-2.057211,40.0
51.582976,-1.744082,43.0
51.433186,-1.996887,3.0
51.546115,-1.7869,10.0
51.583508,-1.79094,4.0
51.454887,-2.125521,11.0
51.58396,-1.768394,6.0
51.545026,-1.767481,5.0
51.552207,-1.784365,10.0
51.443938,-2.006951,7.0
51.478213,-2.132094,63.0
51.368763,-2.17641,22.0
51.647241,-1.590418,66.0
51.559538,-1.796589,6.0
51.600335,0.303145,52.0
51.617502,0.292602,110.0
51.711111,0.4881,5.0
51.661414,0.249719,73.0
51.668984,0.113297,32.0
51.635579,0.287763,112.0
51.756213,0.108746,61.0
51.637378,0.472268,12.0
51.638252,0.421873,7.0
51.744209,0.07839,10.0
51.767231,0.107129,9.0
51.87228,0.511995,7.0
51.690301,0.093976,48.0
51.779804,0.739776,54.0
51.84947,0.628969,10.0
51.861479,0.607839,8.0
51.663332,0.820148,2.0
51.662643,0.821508,5.0
51.662643,0.821508,6.0
51.860917,0.16392,10.0
51.881721,0.574833,80.0
51.899638,0.551201,93.0
51.899638,0.551201,90.0
51.813735,0.636827,7.0
51.724118,0.678902,40.0
51.602452,0.296089,76.0
51.743971,0.463815,8.0
51.855191,0.433799,17.0
51.698618,0.881147,21.0
51.773209,0.115206,60.0
51.626977,0.295593,10.0
51.73308,0.670785,24.0
51.635277,0.344543,60.0
51.703015,0.125593,44.0
51.870563,0.367135,38.0
51.627788,0.360629,40.0
51.752966,0.485488,52.0
51.817877,0.197943,25.0
51.776576,0.598416,7.0
51.770391,0.592204,68.0
51.854409,0.139168,59.0
51.665958,0.817447,29.0
51.670442,0.096184,80.0
51.591299,0.354708,35.0
51.763044,0.469027,112.0
51.797597,0.639018,87.0
51.872001,0.360906,83.0
51.641797,0.600718,76.0
51.772951,0.086378,106.0
51.744754,0.692438,74.0
51.664666,0.598974,25.0
51.957598,0.343117,49.0
51.930948,0.533005,15.0
51.676834,0.850223,10.0
51.666706,0.295215,6.0
51.807096,0.130457,52.0
51.807096,0.130457,82.0
51.600335,0.303145,11.0
51.764475,0.474077,24.0
51.666634,0.380856,26.0
51.630014,0.319055,31.0
51.857394,0.532632,54.0
51.74878,0.497139,26.0
51.627393,0.416874,7.0
51.804096,0.643559,40.0
51.773257,0.472571,27.0
51.886548,0.16618,66.0
51.711596,0.157074,54.0
51.72441,0.150992,39.0
53.371033,-2.35257,39.0
53.367027,-2.766177,68.0
53.370906,-2.775099,45.0
53.381196,-2.371445,26.0
53.411117,-2.545056,3.0
53.285304,-2.715784,32.0
53.46133,-2.758792,23.0
53.449642,-2.769109,54.0
53.371785,-2.317885,95.0
53.314502,-2.304177,108.0
53.371785,-2.317885,98.0
53.314502,-2.304177,108.0
53.272139,-2.767342,22.0
53.246022,-2.372071,50.0
53.376283,-2.559477,25.0
53.401593,-2.331149,35.0
53.39518,-2.350754,30.0
53.377131,-2.360602,43.0
53.242306,-2.639077,25.0
53.444991,-2.635117,31.0
53.503169,-2.787144,6.0
53.380028,-2.655466,41.0
53.425093,-2.533527,8.0
53.420282,-2.523942,2.0
53.44845,-2.755822,28.0
53.445528,-2.687566,15.0
53.301155,-2.361522,48.0
53.456408,-2.641583,20.0
53.444768,-2.664668,43.0
53.431899,-2.59779,42.0
53.35312,-2.312909,1.0
53.377361,-2.661137,60.0
53.42634,-2.716105,34.0
53.389389,-2.580113,150.0
53.375572,-2.355688,34.0
53.379517,-2.483348,27.0
53.399322,-2.61896,61.0
53.464726,-2.573488,32.0
53.331963,-2.668724,6.0
53.341669,-2.736284,8.0
53.412977,-2.561012,36.0
53.388832,-2.373015,79.0
53.442421,-2.763708,30.0
53.461693,-2.751132,54.0
53.371405,-2.764707,6.0
53.320082,-2.73989,6.0
53.370992,-2.757501,12.0
53.458888,-2.669693,21.0
53.472517,-2.575717,17.0
53.432629,-2.760207,14.0
53.296008,-2.413164,59.0
53.363964,-2.571321,59.0
53.44712,-2.627003,48.0
53.45719,-2.712708,39.0
53.403698,-2.555655,8.0
53.380064,-2.751483,3.0
53.32123,-2.687847,67.0
53.278041,-2.70221,34.0
53.368973,-2.588011,20.0
53.371117,-2.719913,64.0
53.333706,-2.715393,63.0
53.504514,-2.790411,53.0
53.832228,-3.054896,25.0
53.736415,-2.958152,16.0
53.784385,-3.036044,17.0
53.879344,-3.046666,12.0
53.827791,-3.050348,3.0
53.815182,-3.038839,6.0
53.778576,-3.052867,40.0
53.737455,-2.986132,43.0
53.876151,-2.962106,55.0
53.754926,-3.039611,78.0
53.865866,-3.03684,2.0
53.853095,-3.03356,2.0
53.849581,-2.983249,117.0
53.736147,-2.974565,30.0
53.747659,-3.021944,26.0
53.820881,-3.024108,60.0
53.924046,-2.969268,16.0
53.738928,-2.989136,36.0
53.827651,-3.046835,36.0
53.78968,-3.038026,17.0
53.928653,-2.98733,34.0
53.736914,-2.967639,34.0
53.838698,-3.04784,21.0
53.756483,-3.03279,3.0
53.754275,-3.029645,3.0
53.735447,-2.968894,26.0
53.814739,-3.04226,36.0
53.800938,-2.994617,6.0
53.746014,-3.024118,25.0
53.796564,-3.051587,33.0
53.782872,-3.054565,25.0
53.740183,-2.991063,11.0
53.737463,-2.980414,15.0
53.872413,-3.011207,37.0
53.736546,-2.969708,33.0
53.767139,-3.049756,42.0
53.739636,-2.991975,28.0
53.86697,-3.042251,55.0
53.923927,-3.034122,22.0
53.76158,-3.012634,5.0
53.853317,-2.986553,44.0
53.779548,-3.045501,31.0
53.754707,-3.024363,43.0
53.739809,-2.998195,29.0
53.750123,-3.02399,40.0
53.777347,-3.001165,27.0
53.855535,-3.048626,33.0
53.753505,-3.028246,8.0
53.833186,-3.043965,8.0
53.925146,-3.014568,21.0
53.84891,-3.047655,21.0
53.810768,-3.032655,78.0
53.815279,-3.042152,30.0
53.879404,-3.039776,32.0
53.753528,-3.034981,22.0
53.914686,-3.036329,30.0
53.82964,-3.04968,6.0
53.780283,-3.04262,24.0
53.840468,-3.053052,25.0
53.840468,-3.053052,31.0
53.820881,-3.024108,40.0
53.852075,-3.051732,35.0
53.839607,-3.052893,40.0
53.790824,-3.044961,30.0
53.745287,-3.015824,28.0
53.864782,-3.041725,60.0
51.543303,0.668654,48.0
51.53978,0.686303,15.0
51.59011,0.739373,49.0
51.536508,0.690523,17.0
51.578259,0.706818,39.0
51.572588,0.480079,8.0
51.570473,0.50949,12.0
51.53978,0.686303,14.0
51.537116,0.701245,20.0
51.537148,0.685759,15.0
51.624995,0.526512,14.0
51.536695,0.68827,23.0
51.56479,0.783912,13.0
51.551542,0.55927,50.0
51.571495,0.476483,6.0
51.541492,0.721063,31.0
51.53681,0.689892,24.0
51.538567,0.681905,25.0
51.544346,0.682086,29.0
51.537148,0.685759,23.0
51.580265,0.464893,66.0
51.526324,0.448211,45.0
51.567836,0.655646,45.0
51.547077,0.675121,15.0
51.577222,0.479119,1.0
51.545644,0.64554,20.0
51.558061,0.660357,19.0
51.539344,0.689594,15.0
51.561244,0.586017,27.0
51.54184,0.670126,29.0
51.575267,0.505107,44.0
51.578571,0.473981,66.0
51.569411,0.579453,133.0
51.563443,0.401779,55.0
51.537148,0.685759,9.0
51.543693,0.703063,48.0
51.542158,0.686515,10.0
51.571802,0.424937,3.0
51.537088,0.684428,17.0
51.538145,0.696792,10.0
51.593064,0.614753,81.0
51.520856,0.563977,21.0
51.551187,0.665235,60.0
51.56002,0.548246,6.0
51.544346,0.682086,26.0
51.540098,0.684966,9.0
51.562987,0.585897,2.0
51.539877,0.720692,13.0
51.547476,0.6809,14.0
51.546642,0.681197,3.0
51.524964,0.436531,33.0
51.568912,0.659749,31.0
51.527911,0.773832,16.0
51.543994,0.67308,6.0
51.543874,0.751739,9.0
51.624995,0.526512,32.0
51.522265,0.597257,29.0
51.556933,0.694802,7.0
51.559056,0.662103,24.0
51.543586,0.696018,5.0
51.581331,0.597595,21.0
51.557276,0.480342,42.0
51.542158,0.686515,10.0
51.577096,0.638273,10.0
51.698285,0.538075,70.0
51.726942,0.474778,120.0
51.614357,0.307177,30.0
51.744056,0.67972,24.0
51.655811,0.770808,37.0
51.740054,0.686798,32.0
51.876355,0.570603,6.0
51.793867,0.629286,18.0
51.576362,0.342852,6.0
51.795956,0.635166,6.0
51.880273,0.553824,51.0
51.712613,0.51289,75.0
51.886957,0.549539,49.0
51.661718,0.832947,40.0
51.617502,0.292602,110.0
51.783605,0.682252,14.0
51.845217,0.630536,2.0
51.960224,0.343122,8.0
51.869192,0.167702,47.0
51.895644,0.565701,8.0
51.664503,0.254353,74.0
51.906676,0.195632,58.0
51.879831,0.138134,78.0
51.89041,0.555823,75.0
51.708508,0.589807,41.0
51.743971,0.463815,84.0
51.84947,0.628969,8.0
51.72602,0.464272,12.0
51.907372,0.19978,60.0
51.905117,0.568407,43.0
51.890326,0.601879,50.0
51.77346,0.620443,7.0
51.841082,0.174016,29.0
51.75616,0.103004,117.0
51.960224,0.343122,11.0
51.622861,0.440313,74.0
51.741727,0.458898,158.0
51.725273,0.464724,23.0
51.895644,0.565701,64.0
51.77346,0.620443,60.0
51.731111,0.670394,20.0
51.922186,0.205362,18.0
51.760973,0.687939,28.0
51.802133,0.131427,6.0
51.726546,0.462795,66.0
51.856302,0.428775,20.0
51.847228,0.62149,50.0
51.898699,0.189339,37.0
51.871625,0.563171,40.0
51.729489,0.899216,38.0
51.7254,0.429745,5.0
51.730127,0.672914,24.0
51.848035,0.625995,27.0
51.87798,0.551313,21.0
51.875327,0.512035,6.0
51.631235,0.341761,82.0
52.562014,-2.111965,4.0
52.607087,-2.122904,4.0
52.560766,-2.110044,3.0
52.52048,-2.431576,69.0
52.585739,-2.15843,29.0
52.56782,-2.113308,8.0
52.583698,-2.144682,5.0
52.535507,-2.200997,66.0
52.568156,-2.127443,7.0
52.598118,-2.164882,17.0
52.574686,-2.124761,81.0
52.535507,-2.200997,66.0
52.604897,-2.182774,63.0
52.586453,-2.070774,4.0
52.555187,-2.333408,31.0
52.590949,-2.147171,84.0
52.600184,-2.091407,16.0
52.619125,-2.130501,59.0
52.593588,-2.155264,31.0
52.628294,-2.196139,28.0
52.5675,-2.127573,65.0
52.637745,-2.039545,43.0
52.584991,-2.046581,30.0
52.522364,-2.402931,41.0
52.5663,-2.146675,70.0
52.620009,-2.097144,67.0
52.549406,-2.10624,68.0
52.633249,-2.210862,26.0
