Location Latitude,Location Longitude,Cluster
53.351114,-2.976995,0
53.317076,-3.013205,0
53.317076,-3.013205,0
53.317076,-3.013205,0
53.317076,-3.013205,0
53.323491,-2.979126,0
53.426924,-3.035908,0
53.293526,-3.040927,0
53.291178,-3.032889,0
53.384463,-3.035598,0
53.367923,-3.040743,0
53.24421,-2.958883,0
53.331258,-3.065842,0
53.368637,-3.018306,0
53.378335,-3.178713,0
53.385151,-3.089591,0
53.258675,-2.954244,0
53.393174,-3.183469,0
53.359149,-3.161458,0
53.395075,-3.040247,0
53.424882,-3.036054,0
53.393942,-3.106268,0
53.434021,-3.054911,0
53.425113,-3.035397,0
53.195798,-2.884006,0
53.438622,-3.046896,0
53.389858,-3.071066,0
53.426774,-3.03455,0
53.372577,-3.005368,0
53.438133,-3.049353,0
53.284489,-2.926005,0
53.1942,-2.880966,0
53.372191,-3.048167,0
53.321839,-3.094718,0
53.417925,-3.042279,0
53.390522,-3.040601,0
53.420206,-3.052733,0
53.372788,-3.04265,0
53.38997,-3.037055,0
53.2699,-2.90969,0
53.199844,-2.935601,0
53.4188,-3.054143,0
53.366982,-2.995182,0
53.391041,-3.188297,0
53.331258,-3.065842,0
53.219874,-2.9247,0
53.389705,-3.182484,0
53.201657,-2.87447,0
53.419333,-3.037514,0
53.867731,-1.885607,0
53.770219,-1.731589,0
54.058535,-2.288937,0
53.760226,-1.732427,0
53.750653,-1.640486,0
53.757955,-1.856876,0
53.898214,-2.007926,0
53.832053,-1.961765,0
53.796125,-1.802609,0
53.793027,-1.722351,0
53.829664,-1.942806,0
53.767568,-1.837028,0
53.832476,-1.715192,0
53.899513,-1.998137,0
53.874706,-1.919231,0
53.956733,-2.015817,0
53.812714,-1.795742,0
53.805266,-1.728876,0
53.774748,-1.805956,0
53.803055,-1.702607,0
53.737104,-1.689671,0
53.770817,-1.800773,0
53.777758,-1.724337,0
53.915662,-1.94849,0
53.896409,-1.946246,0
53.724501,-1.710557,0
53.817804,-1.781743,0
53.753175,-1.755644,0
53.889509,-2.035098,0
53.894492,-1.949417,0
53.898661,-1.945105,0
53.809627,-1.763958,0
53.853237,-1.76142,0
53.849834,-1.757013,0
53.837497,-1.734507,0
53.817804,-1.781743,0
53.835596,-1.727267,0
53.768503,-1.732116,0
53.777758,-1.724337,0
53.915103,-1.945781,0
53.763899,-1.80053,0
53.833898,-1.731639,0
53.860616,-1.923561,0
53.833112,-1.782636,0
53.797804,-1.821201,0
53.850059,-1.826724,0
53.810345,-1.710194,0
53.760596,-1.733304,0
53.811926,-1.777172,0
53.910628,-1.929163,0
53.751982,-1.770741,0
53.845941,-1.953138,0
53.754882,-1.692755,0
53.801182,-1.723466,0
53.796546,-1.801847,0
53.797089,-1.742091,0
53.78005,-1.823034,0
53.953658,-2.022993,0
53.806292,-1.805692,0
53.855752,-1.842527,0
53.805451,-1.76553,0
53.849368,-1.762305,0
53.727165,-1.723179,0
53.897054,-2.017634,0
53.829664,-1.942806,0
53.798086,-1.737788,0
53.725623,-1.714538,0
53.981484,-2.115887,0
53.849348,-1.935228,0
53.793969,-1.718812,0
53.896339,-1.9861,0
53.799651,-1.824184,0
53.764584,-1.806594,0
53.349164,-2.23047,0
53.337339,-2.20387,0
53.26162,-2.133591,0
53.425076,-2.182741,0
53.263649,-2.143208,0
53.287552,-2.286179,0
53.290247,-2.118755,0
53.255153,-2.144963,0
53.253202,-2.12138,0
53.287552,-2.286179,0
53.249561,-1.909992,0
53.396879,-2.058175,0
53.401226,-2.178969,0
53.261074,-1.918424,0
53.25051,-2.155873,0
53.428964,-2.130021,0
53.396383,-2.158737,0
53.421707,-2.204019,0
53.262502,-1.90406,0
53.363151,-2.063885,0
53.416496,-2.197133,0
53.415724,-2.10421,0
53.255812,-2.13405,0
53.266524,-2.143919,0
53.378639,-2.110762,0
53.472768,-2.089028,0
53.436312,-2.170733,0
53.398245,-2.060223,0
53.493417,-2.032021,0
53.223886,-2.124305,0
53.399741,-2.212425,0
53.418107,-2.166612,0
53.392702,-2.232722,0
53.261806,-2.136395,0
53.244824,-2.137133,0
53.261661,-1.922666,0
53.462156,-1.979866,0
53.452362,-2.045317,0
53.463729,-1.970183,0
53.45485,-2.094698,0
53.348203,-2.102287,0
53.42933,-2.124078,0
53.42933,-2.124078,0
53.421765,-2.1853,0
53.368534,-1.989591,0
53.261661,-1.922666,0
53.359384,-2.167194,0
53.330805,-1.912781,0
53.248938,-2.140281,0
53.296509,-2.091706,0
53.343633,-2.116831,0
53.391911,-2.169126,0
53.41443,-2.16061,0
53.41443,-2.16061,0
53.251785,-2.142373,0
53.349026,-2.116169,0
53.252504,-2.134537,0
53.324296,-2.238819,0
53.425492,-2.181193,0
53.266118,-1.910707,0
53.231866,-2.125946,0
53.358868,-2.028644,0
53.348985,-2.257119,0
53.415119,-2.071305,0
53.435106,-1.958523,0
53.363342,-2.17053,0
53.464602,-2.019061,0
53.467641,-1.985591,0
53.391723,-2.008395,0
53.398631,-2.128246,0
53.261661,-1.922666,0
53.362554,-2.213969,0
53.395403,-2.205095,0
51.41553,-0.252992,1
51.355812,-0.262757,1
51.364662,-0.308409,1
51.314037,-0.227041,1
51.393519,-0.493497,1
51.388324,-0.255144,1
51.308962,-0.308363,1
51.392055,-0.253278,1
51.347244,-0.260424,1
51.297195,-0.356614,1
51.366351,-0.450574,1
51.392055,-0.253278,1
51.352389,-0.42796,1
51.397522,-0.295986,1
51.359096,-0.513198,1
51.344096,-0.232774,1
51.274556,-0.247787,1
51.339314,-0.51892,1
51.290724,-0.228585,1
51.364139,-0.434374,1
51.27429,-0.386383,1
51.346155,-0.362703,1
51.38143,-0.307505,1
51.383322,-0.305259,1
51.385321,-0.30234,1
51.372098,-0.527383,1
51.364506,-0.5271,1
51.342662,-0.480563,1
51.357243,-0.27438,1
51.357243,-0.27438,1
51.3715,-0.264318,1
51.401262,-0.26647,1
51.394887,-0.257468,1
51.38175,-0.30286,1
51.386096,-0.302455,1
51.413392,-0.271921,1
51.334912,-0.469593,1
51.334912,-0.469593,1
51.343609,-0.235047,1
51.398501,-0.358327,1
51.396088,-0.256588,1
51.350813,-0.49968,1
51.401709,-0.30069,1
51.414588,-0.258545,1
51.274814,-0.386459,1
51.328264,-0.256449,1
51.296694,-0.212519,1
51.365459,-0.34459,1
51.330862,-0.260614,1
51.356765,-0.313837,1
51.33708,-0.500352,1
51.381519,-0.398323,1
51.263889,-0.433554,1
51.387371,-0.334306,1
51.408529,-0.366717,1
51.296829,-0.31939,1
51.359019,-0.363049,1
51.266265,-0.460092,1
51.33329,-0.508406,1
51.335914,-0.437891,1
51.378479,-0.433439,1
51.286906,-0.218779,1
51.39238,-0.518443,1
51.310897,-0.317126,1
51.396453,-0.264797,1
51.382973,-0.239516,1
51.293319,-0.348261,1
51.28907,-0.241742,1
51.371198,-0.418323,1
51.384144,-0.250403,1
51.307933,-0.311122,1
51.355641,-0.515214,1
51.388232,-0.335375,1
51.402628,-0.276812,1
53.726033,-2.466413,0
53.796179,-2.278476,0
53.703441,-2.466014,0
53.730529,-2.495171,0
53.727185,-2.491376,0
53.796018,-2.27389,0
53.771123,-2.485121,0
53.756068,-2.492578,0
53.701401,-2.463644,0
53.750257,-2.410408,0
53.856481,-2.171954,0
53.879778,-2.381983,0
53.766533,-2.374263,0
53.749233,-2.508557,0
53.753935,-2.490458,0
53.694962,-2.294391,0
53.864451,-2.136043,0
53.726748,-2.285413,0
53.735868,-2.486914,0
53.752472,-2.496552,0
53.871861,-2.411446,0
53.915844,-2.185322,0
53.693333,-2.302284,0
53.787676,-2.191343,0
53.736658,-2.469141,0
53.788729,-2.281736,0
53.821756,-2.209226,0
53.795727,-2.240415,0
53.835543,-2.192899,0
53.778373,-2.254397,0
53.698798,-2.3263,0
53.767403,-2.420709,0
53.783561,-2.231284,0
53.750019,-2.364624,0
53.774285,-2.343743,0
53.693731,-2.250585,0
53.754576,-2.379101,0
53.752368,-2.493275,0
53.757828,-2.36692,0
53.761477,-2.369941,0
53.761661,-2.369457,0
53.765205,-2.373356,0
53.746184,-2.360557,0
53.781544,-2.253339,0
53.867524,-2.395741,0
53.752265,-2.496504,0
53.780512,-2.232451,0
53.699385,-2.258903,0
53.693838,-2.329184,0
53.841643,-2.218521,0
53.857473,-2.16071,0
53.766521,-2.422096,0
53.827745,-2.231695,0
53.734744,-2.286862,0
53.798122,-2.285351,0
53.801193,-2.325228,0
53.726916,-2.51488,0
53.841279,-2.191892,0
53.782578,-2.318816,0
53.843683,-2.203349,0
53.720851,-2.47739,0
53.756069,-2.491741,0
53.792305,-2.41771,0
53.784923,-2.251326,0
53.754013,-2.380689,0
53.776395,-2.39127,0
53.767898,-2.378387,0
53.789797,-2.401884,0
53.751982,-2.508375,0
53.803375,-2.312369,0
53.757408,-2.361154,0
53.745815,-2.383996,0
53.707194,-2.480599,0
51.011221,-0.095186,1
51.109757,-0.397842,1
51.166883,-0.181226,1
51.239445,-0.163065,1
51.168503,-0.167859,1
51.171697,-0.167947,1
51.169104,-0.165662,1
51.166883,-0.181226,1
51.223286,-0.33695,1
51.209967,-0.168449,1
51.209888,-0.330746,1
51.221136,-0.123467,1
50.952843,-0.121708,1
51.082991,-0.072936,1
51.237537,0.008766,1
51.058747,-0.325416,1
51.060459,-0.326051,1
51.243262,0.005923,1
51.11872,-0.024925,1
51.244041,-0.163741,1
51.226421,-0.360912,1
51.012097,-0.140613,1
50.996071,-0.116159,1
51.162232,-0.151703,1
51.169077,-0.168923,1
50.961156,-0.513304,1
50.949394,-0.125292,1
51.224581,-0.164991,1
51.224581,-0.164991,1
51.072618,-0.322602,1
51.073498,-0.32377,1
51.151111,-0.102145,1
51.12383,0.001388,1
50.953406,-0.121486,1
50.915118,-0.440697,1
51.064503,-0.323609,1
51.015132,-0.303079,1
51.140137,-0.08248,1
51.061903,-0.309516,1
51.233279,-0.235161,1
51.082455,-0.314092,1
51.136759,-0.018681,1
51.250363,-0.153989,1
51.230409,-0.167779,1
51.126193,-0.184711,1
51.24612,-0.164948,1
51.256911,-0.039044,1
51.146038,-0.018556,1
51.002493,-0.100135,1
51.238955,-0.316472,1
51.115159,-0.011717,1
51.056043,-0.397488,1
50.999148,-0.117345,1
51.136759,-0.018681,1
51.240431,-0.218229,1
51.175925,-0.173431,1
51.242847,-0.268893,1
51.145998,-0.094404,1
51.107608,-0.191353,1
51.071684,-0.354924,1
51.236128,-0.321861,1
51.063236,-0.376272,1
51.23977,-0.26514,1
51.258207,-0.131446,1
51.222593,-0.330645,1
51.003014,-0.066987,1
50.959072,-0.113639,1
51.234752,-0.323114,1
51.069557,-0.313334,1
50.964831,-0.122776,1
50.959846,-0.13894,1
51.202787,-0.166356,1
51.167204,-0.173374,1
51.236017,-0.163559,1
51.110552,-0.19391,1
51.238052,-0.178134,1
51.238052,-0.178134,1
51.225788,-0.334745,1
51.005116,-0.098059,1
51.485375,0.01656,1
51.409203,-0.062142,1
51.442212,-0.022094,1
51.481986,0.047592,1
51.446112,0.004007,1
51.440913,-0.02297,1
51.428272,-0.037556,1
51.496191,-0.102958,1
51.429948,0.066354,1
51.447191,0.002414,1
51.425925,-0.057522,1
51.487453,0.029529,1
51.481958,0.06918,1
51.43662,-0.017976,1
51.474547,0.034269,1
51.479033,0.085552,1
51.490919,0.050513,1
51.478474,0.023024,1
51.490919,0.050513,1
51.490919,0.050513,1
51.491288,-0.043641,1
51.469165,-0.059343,1
51.493108,-0.057995,1
51.480842,-0.073797,1
51.446128,0.002008,1
51.4776,0.116405,1
51.4776,0.116405,1
51.481795,0.037415,1
51.475229,-0.012271,1
51.501755,0.116343,1
51.506092,0.106183,1
51.494639,0.123937,1
51.48183,0.011391,1
51.429686,-0.112173,1
51.443662,0.001597,1
51.479007,0.064135,1
51.483413,0.06877,1
51.392159,-0.072352,1
51.445351,0.001726,1
51.407746,-0.062132,1
51.393109,-0.086971,1
51.487171,0.072383,1
51.407082,-0.080263,1
51.409203,-0.062142,1
51.439985,0.033928,1
51.444895,-0.000565,1
51.438017,-0.01016,1
51.409831,-0.057716,1
51.403414,-0.065047,1
51.461225,-0.000499,1
51.433138,0.02843,1
51.453111,-0.024746,1
51.495448,-0.083237,1
51.445351,0.001726,1
51.406155,-0.068198,1
51.487261,0.096183,1
51.424916,-0.040146,1
51.435023,0.019737,1
51.507123,0.10891,1
51.463778,0.002694,1
51.445933,0.021758,1
51.438696,-0.013095,1
51.448761,-0.022243,1
51.40169,-0.076118,1
51.411429,-0.047797,1
51.44917,-0.023074,1
51.43606,-0.04675,1
51.405711,-0.083886,1
51.409203,-0.062142,1
51.452561,-0.059155,1
51.463339,-0.068689,1
51.450498,-0.001687,1
51.441713,-0.032563,1
51.487268,0.054598,1
51.469004,-0.010612,1
51.402382,-0.068443,1
51.43591,0.019977,1
51.485364,0.086575,1
51.489294,0.089059,1
51.494733,0.086643,1
51.453483,-0.010063,1
53.405701,-0.022085,0
53.18366,-0.607688,2
53.306084,-0.490114,0
53.368802,0.006767,0
53.198429,-0.55209,2
53.07289,-0.55829,2
53.09555,-0.431673,2
53.09555,-0.431673,2
53.09555,-0.431673,2
53.09555,-0.431673,2
53.09555,-0.431673,2
53.09555,-0.431673,2
53.248503,-0.513846,0
53.491663,-0.304728,0
53.204372,-0.55111,2
53.217672,-0.535236,2
53.212604,-0.129862,2
53.342334,0.250688,0
53.106727,-0.179666,2
53.311227,0.27903,0
53.185687,-0.576435,2
53.251189,-0.599472,0
53.214247,-0.544069,2
53.266854,-0.654604,0
53.20912,-0.329,2
53.34239,0.254371,0
53.212915,-0.581957,2
53.212915,-0.581957,2
53.179563,-0.590643,2
53.249476,-0.542858,0
53.077627,-0.276351,2
53.215973,-0.523941,2
53.065319,-0.395911,2
53.374999,0.014064,0
53.337216,0.242667,0
53.150972,-0.21252,2
53.181732,-0.622342,2
53.343739,-0.396236,0
53.197003,-0.486883,2
53.213726,-0.551484,2
53.244356,-0.45599,2
53.222581,-0.541944,2
53.080898,-0.271876,2
53.494985,-0.314993,0
53.232749,-0.10579,2
53.165588,-0.541677,2
53.124859,-0.32043,2
53.153343,-0.202997,2
53.37222,-0.00355,0
53.363611,-0.007636,0
53.339528,0.265444,0
53.317384,0.146832,0
53.314137,0.279667,0
53.487575,-0.346969,0
53.122855,-0.679665,2
53.18184,-0.611982,2
53.21502,-0.601431,2
53.21242,-0.566144,2
53.239556,-0.532166,2
53.222928,-0.476922,2
53.209397,-0.552888,2
53.127612,-0.641679,2
53.213536,-0.110667,2
53.259193,0.17981,2
53.103842,-0.17441,2
53.242595,-0.558438,2
53.065319,-0.395911,2
53.290968,-0.662729,0
53.24331,-0.505842,2
53.140435,-0.406958,2
53.236254,-0.33626,2
53.231958,-0.556728,2
53.375799,-0.01111,0
53.284388,-0.448442,0
50.447532,-4.110818,3
50.456775,-4.461102,3
50.353078,-4.716174,3
50.394567,-4.125052,3
50.411271,-4.0952,3
50.516719,-4.840316,3
50.516638,-4.832199,3
50.393649,-3.923067,3
50.376619,-4.171002,3
50.470535,-4.723862,3
50.377694,-4.166678,3
50.375169,-4.173552,3
50.377016,-4.169501,3
50.335537,-4.793946,3
50.466739,-4.739188,3
50.434932,-4.764278,3
50.403937,-4.229402,3
50.377142,-4.128127,3
50.412703,-4.181958,3
50.470732,-4.102677,3
50.343379,-4.796262,3
50.600452,-4.393894,3
50.37822,-4.204453,3
50.388036,-3.933585,3
50.385943,-4.061503,3
50.38065,-4.164195,3
50.386818,-4.127,3
50.379735,-4.14978,3
50.377238,-4.161944,3
50.488078,-4.096919,3
50.422553,-4.117379,3
50.434101,-4.102024,3
50.358761,-4.065639,3
50.577759,-4.100872,3
50.336997,-4.800919,3
50.357856,-4.710555,3
50.501516,-4.308314,3
50.343379,-4.796262,3
50.358423,-4.455104,3
50.407765,-4.657934,3
50.379114,-4.139792,3
50.448291,-4.469558,3
50.35286,-4.110214,3
50.492904,-4.085458,3
50.412372,-4.234175,3
50.362758,-4.160683,3
50.386871,-4.13149,3
50.361129,-3.911994,3
50.410609,-4.156004,3
50.400367,-4.106076,3
50.384326,-4.160944,3
50.384604,-4.12735,3
50.612974,-4.458548,3
50.408775,-4.216272,3
50.378154,-4.122012,3
50.39265,-4.133691,3
50.379694,-4.169173,3
50.407374,-4.831446,3
50.379021,-4.15021,3
50.348413,-4.781038,3
50.407535,-4.18435,3
50.632117,-4.352622,3
50.379566,-4.13818,3
50.345425,-4.511311,3
50.386916,-3.925538,3
50.363157,-4.093587,3
50.376179,-4.12717,3
50.60075,-4.438902,3
50.378317,-4.138124,3
50.675196,-4.246707,3
50.357385,-4.86019,3
51.076213,-2.642718,3
50.930414,-2.923841,3
51.195522,-3.463556,3
51.244649,-2.995348,3
50.982535,-3.226471,3
51.218143,-2.980625,3
51.055732,-2.730939,3
51.027955,-3.105961,3
51.032945,-3.089793,3
51.134926,-3.02243,3
51.015087,-3.115448,3
51.019373,-3.072973,3
51.006998,-3.089256,3
51.036055,-2.820495,3
51.018171,-3.071297,3
51.004699,-3.114615,3
50.981285,-3.224241,3
50.88469,-2.793694,3
51.050624,-3.314442,3
51.265497,-3.010111,3
51.09139,-3.013922,3
51.023129,-3.111364,3
50.868183,-2.964006,3
51.156894,-3.312138,3
51.023129,-3.111364,3
50.907068,-3.119079,3
51.019485,-3.123262,3
51.028182,-3.120896,3
50.997671,-2.987609,3
51.025742,-3.101359,3
51.243843,-2.997007,3
51.239854,-2.935709,3
51.239854,-2.935709,3
50.87973,-2.799807,3
51.124679,-3.001634,3
51.253962,-2.998816,3
51.078957,-2.886255,3
51.18783,-3.470982,3
50.973249,-2.750124,3
51.158707,-3.320441,3
50.874209,-2.951845,3
51.126324,-3.001712,3
51.140557,-2.974132,3
51.013299,-3.091414,3
51.077968,-3.019667,3
51.253962,-2.998816,3
50.964838,-3.223028,3
50.999573,-3.108107,3
51.019007,-3.083065,3
51.011808,-3.103723,3
51.019007,-3.083065,3
51.206714,-3.495848,3
51.093154,-3.012354,3
51.018886,-3.050998,3
51.171504,-2.969956,3
51.007968,-3.105599,3
51.019007,-3.083065,3
51.109213,-3.000242,3
51.028833,-3.167329,3
51.016415,-2.869408,3
51.035965,-3.142734,3
51.019485,-3.123262,3
51.128323,-3.007207,3
51.009882,-3.108681,3
50.894498,-2.951696,3
51.017706,-3.135252,3
50.86617,-2.958318,3
51.01866,-3.142152,3
51.020956,-3.073572,3
51.004533,-3.115979,3
51.051406,-3.071394,3
51.251686,-2.998939,3
51.258756,-3.005578,3
51.258756,-3.005578,3
51.129705,-3.019928,3
51.250274,-2.99843,3
51.200191,-3.491858,3
51.028704,-3.114292,3
53.812875,-1.51177,0
53.799115,-1.59393,0
53.810387,-1.503462,0
53.884503,-1.616653,0
53.830613,-1.531058,0
53.845962,-1.584099,0
53.749445,-1.604068,0
53.801681,-1.608936,0
53.830806,-1.538987,0
53.828033,-1.619858,0
53.789735,-1.403312,0
53.79508,-1.664822,0
53.84205,-1.507297,0
53.869448,-1.705969,0
53.790848,-1.383471,0
53.795821,-1.662125,0
53.928683,-1.835519,0
53.848467,-1.553324,0
53.84122,-1.52907,0
53.79255,-1.670049,0
53.825563,-1.515957,0
53.924021,-1.837959,0
53.933983,-1.381867,0
53.809679,-1.547039,0
53.788998,-1.392682,0
53.753348,-1.604911,0
53.820702,-1.572759,0
53.781526,-1.547058,0
53.929179,-1.388136,0
53.799215,-1.651546,0
53.805897,-1.676337,0
53.81727,-1.638728,0
53.790696,-1.592205,0
53.933983,-1.381867,0
53.816269,-1.577284,0
53.931019,-1.378865,0
53.840597,-1.636902,0
53.843878,-1.631999,0
53.754277,-1.59843,0
53.792248,-1.591981,0
53.808922,-1.670827,0
53.746591,-1.542244,0
53.803869,-1.498649,0
53.824886,-1.49735,0
53.74633,-1.476316,0
53.920658,-1.817766,0
53.815677,-1.443456,0
53.812307,-1.524701,0
53.817484,-1.56023,0
53.781852,-1.530766,0
53.785298,-1.587992,0
53.876359,-1.709023,0
53.787329,-1.626312,0
53.840013,-1.559158,0
53.912994,-1.740891,0
53.82893,-1.501511,0
53.828075,-1.537715,0
53.861297,-1.593166,0
53.74943,-1.546656,0
53.778692,-1.558409,0
53.747873,-1.507383,0
53.820422,-1.570457,0
53.924036,-1.794545,0
53.783685,-1.376747,0
53.813621,-1.610238,0
53.774785,-1.563468,0
53.745941,-1.596595,0
53.900772,-1.709965,0
53.866228,-1.684874,0
53.818787,-1.460878,0
53.747191,-1.486223,0
53.734727,-1.407096,0
54.598742,-1.066901,4
54.676313,-1.218747,4
54.55941,-1.329522,4
54.579399,-0.974003,4
54.545088,-1.220545,4
54.640738,-1.356989,4
54.562616,-1.218216,4
54.588334,-1.312614,4
54.661326,-1.191813,4
54.582045,-0.973797,4
54.519409,-1.250925,4
54.533458,-1.051761,4
54.61654,-1.077922,4
54.557479,-1.251528,4
54.533532,-1.289442,4
54.535037,-1.075788,4
54.580713,-1.310978,4
54.683591,-1.228333,4
54.704818,-1.222607,4
54.602792,-1.077102,4
54.657824,-1.186875,4
54.559309,-1.146419,4
54.680442,-1.219258,4
54.620302,-1.071565,4
54.662846,-1.189224,4
54.560592,-1.3304,4
54.561051,-0.96752,4
54.61654,-1.077922,4
54.61654,-1.077922,4
54.562426,-1.339708,4
54.530371,-1.302183,4
54.55803,-1.217824,4
54.551451,-1.287739,4
54.56584,-1.220628,4
54.571112,-1.22011,4
54.518555,-1.192733,4
54.58527,-1.310528,4
54.616802,-1.061795,4
54.558409,-1.243501,4
54.557502,-1.246518,4
54.557773,-1.241085,4
54.675448,-1.442834,4
54.554816,-0.888109,4
54.573026,-1.352827,4
54.536524,-1.343436,4
54.577549,-1.360011,4
54.580904,-0.989932,4
54.566943,-1.228789,4
54.615174,-1.291567,4
54.52205,-1.213844,4
54.592301,-1.293001,4
54.67247,-1.240344,4
54.522243,-1.215093,4
54.590204,-1.311097,4
54.569936,-1.314885,4
54.570894,-1.325403,4
54.536964,-0.960029,4
54.661771,-1.193788,4
54.680442,-1.219258,4
54.676313,-1.218747,4
54.670622,-1.218345,4
54.524219,-1.248458,4
54.684696,-1.222355,4
54.574165,-1.225373,4
54.584603,-1.301304,4
54.685133,-1.238757,4
54.74338,-1.303731,4
54.556474,-1.158678,4
54.706944,-1.248918,4
54.55391,-0.886787,4
54.616828,-1.074524,4
54.61654,-1.077922,4
54.615911,-1.079159,4
54.55391,-0.886787,4
54.721189,-1.370978,4
50.481688,-3.774983,3
50.431074,-3.829933,3
50.477034,-3.517523,3
50.429149,-3.560541,3
50.480491,-3.522496,3
50.523519,-3.597452,3
50.514826,-3.756902,3
50.509829,-3.619006,3
50.474371,-3.524159,3
50.478492,-3.523347,3
50.439781,-3.567101,3
50.472253,-3.531349,3
50.480987,-3.526107,3
50.48916,-3.536563,3
50.432041,-3.568155,3
50.459101,-3.522048,3
50.548644,-3.496177,3
50.479413,-3.521306,3
50.539402,-3.510491,3
50.549554,-3.500921,3
50.479509,-3.523281,3
50.550273,-3.502341,3
50.521769,-3.597167,3
50.469105,-3.528993,3
50.456604,-3.586676,3
50.532209,-3.61722,3
50.477034,-3.517523,3
50.430469,-3.566048,3
50.487421,-3.807467,3
50.466959,-3.499346,3
50.466537,-3.522808,3
50.514544,-3.633639,3
50.491044,-3.643867,3
50.432873,-3.674947,3
50.48916,-3.536563,3
50.442978,-3.559134,3
50.660347,-3.767421,3
50.50748,-3.665427,3
50.464072,-3.511175,3
50.470299,-3.530835,3
50.396356,-3.516154,3
50.444827,-3.709856,3
50.547855,-3.502208,3
50.396008,-3.559692,3
50.46939,-3.505412,3
50.546385,-3.58922,3
50.433148,-3.686807,3
50.432625,-3.673404,3
50.431981,-3.695932,3
50.43046,-3.680474,3
50.433148,-3.686807,3
50.478677,-3.519477,3
50.524673,-3.598269,3
50.472253,-3.531349,3
50.439453,-3.56444,3
50.450227,-3.557837,3
50.443029,-3.570755,3
50.559129,-3.657419,3
50.533329,-3.609989,3
50.467829,-3.514127,3
50.464426,-3.551245,3
50.389477,-3.520915,3
50.427637,-3.584297,3
50.477107,-3.521287,3
50.432514,-3.573505,3
50.463656,-3.545598,3
50.524946,-3.607461,3
50.554995,-3.488289,3
50.527207,-3.604575,3
50.388868,-3.525722,3
50.391858,-3.523861,3
50.464173,-3.519619,3
50.53274,-3.623882,3
50.477475,-3.522032,3
50.458599,-3.518425,3
50.550654,-3.544037,3
52.08597,1.149148,1
52.569357,0.858313,1
52.182793,0.997946,1
52.236526,0.704931,1
52.330029,0.881465,1
52.373532,1.29066,1
52.165148,0.712355,1
52.058488,1.118601,1
52.09522,1.307261,1
51.956323,1.340491,1
52.067014,1.192206,1
52.097641,1.314567,1
52.255156,1.536257,1
52.404432,1.189775,1
52.570629,0.836664,1
51.962407,1.345108,1
52.066675,1.152036,1
52.060848,1.187082,1
52.245165,0.721439,1
52.067234,1.156015,1
52.26755,0.772399,1
52.435675,1.164946,1
52.343012,0.5101,1
52.088188,1.311033,1
51.960546,1.342989,1
52.028381,1.079441,1
51.960543,1.349074,1
52.102143,1.31401,1
52.342701,1.497588,1
52.042451,1.143752,1
52.06894,1.140301,1
52.267126,0.637494,1
52.267126,0.637494,1
51.96528,1.357727,1
52.190649,1.577305,1
52.138639,1.03222,1
51.968045,1.36389,1
52.271254,0.713247,1
52.188653,0.991697,1
51.968045,1.36389,1
52.338468,1.672775,1
52.151164,1.055367,1
51.963128,1.343909,1
52.630036,0.896614,1
52.512767,0.655516,1
52.094469,1.306446,1
52.152788,1.405579,1
52.035263,1.19194,1
52.24636,1.295274,1
52.106572,1.187145,1
52.298768,0.832846,1
52.249296,0.716989,1
52.062489,1.251331,1
51.958006,1.327557,1
52.375473,1.168925,1
52.001314,1.184699,1
52.192841,0.972633,1
52.404763,1.300191,1
52.057034,1.178786,1
52.375769,1.101554,1
52.420039,1.246319,1
52.377688,1.104819,1
52.193947,0.98295,1
52.185093,0.996272,1
52.062697,1.14338,1
52.048536,1.147286,1
52.248507,0.716561,1
52.15475,1.595364,1
52.347922,0.51051,1
51.977368,1.325133,1
52.058792,1.185943,1
52.265174,0.688089,1
51.541061,0.678662,1
51.617206,0.521748,1
51.542815,0.68452,1
51.609378,0.690354,1
51.549742,0.734263,1
51.534673,0.741032,1
51.536728,0.721312,1
51.546646,0.680231,1
51.53681,0.689892,1
51.554685,0.562992,1
51.555216,0.678311,1
51.607173,0.523242,1
51.536233,0.697804,1
51.556933,0.694802,1
51.539529,0.736406,1
51.538845,0.701939,1
51.546333,0.741992,1
51.489907,0.409623,1
51.524369,0.4366,1
51.539634,0.72535,1
51.53639,0.69529,1
51.530445,0.741455,1
51.549083,0.712326,1
51.543994,0.67308,1
51.539192,0.689946,1
51.540928,0.662155,1
51.595718,0.589013,1
51.560762,0.495739,1
51.519663,0.623462,1
51.559016,0.592427,1
51.588643,0.610572,1
51.541469,0.683994,1
51.553624,0.555143,1
51.550905,0.654674,1
51.537171,0.687101,1
51.537159,0.685255,1
51.537171,0.687101,1
51.540098,0.684966,1
51.528722,0.777587,1
51.546645,0.677303,1
51.573044,0.712627,1
51.572637,0.419611,1
51.573684,0.414182,1
51.515867,0.590725,1
51.515359,0.605139,1
51.565327,0.513608,1
51.551959,0.702068,1
51.555087,0.700781,1
51.54792,0.702679,1
51.541886,0.666105,1
51.54332,0.748533,1
51.54184,0.670126,1
51.565981,0.530051,1
51.606971,0.543827,1
51.58571,0.426701,1
51.539565,0.703482,1
51.613741,0.529152,1
51.530727,0.782539,1
51.522354,0.576734,1
51.580171,0.724701,1
51.537692,0.681219,1
51.556731,0.598573,1
51.566675,0.422759,1
51.619391,0.530118,1
51.577923,0.424063,1
51.557534,0.56783,1
51.555135,0.650418,1
51.538956,0.704917,1
51.545295,0.666896,1
51.54184,0.670126,1
